fpr,tpr
0.022664199814986123,0.9102931259933488
0.023026315789473683,0.9108602337438213
0.023064250411861616,0.91104368632133
0.023299599905860204,0.9114105914763475
0.023731203007518797,0.9115996273931717
0.023765144454799627,0.911823742139922
0.02377029889385738,0.9120071947174307
0.023966165413533833,0.9123852665510791
0.024240997881854555,0.9125687191285878
0.024671052631578948,0.9129467909622362
0.02494704636385032,0.9131302435397449
0.025180694800652832,0.9133509453715701
0.025610902255639098,0.9137290172052185
0.025653094845846082,0.9139124697827272
0.026123793833843258,0.9144628275152533
0.026133209990749307,0.9147312118416089
0.026785714285714284,0.9149202477584331
0.02682984231583902,0.9151037003359417
0.027535890797834785,0.9152871529134504
0.027960526315789474,0.9154761888302746
0.028214616096207217,0.9160129574829853
0.028477288773829136,0.916196410060494
0.028712638267827724,0.9165633152155115
0.028947987761826312,0.9169302203705287
0.029139685476410732,0.9171986046968842
0.02960222016651249,0.9174669890232395
0.030064754856614247,0.9177353733495949
0.03012473523181925,0.9182857310821211
0.030288909599254427,0.9185098458288713
0.030296022201665124,0.9187782301552265
0.030545112781954886,0.9189672660720509
0.030595434219816427,0.9191507186495597
0.031066133207813602,0.9193341712270684
0.03145235892691952,0.919870939879779
0.03153683219581078,0.9200543924572877
0.03171992481203008,0.920243428374112
0.031772181689809366,0.9204268809516207
0.03195488721804511,0.9206159168684449
0.03224288067780654,0.9211662746009709
0.03271357966580372,0.9215331797559884
0.03341962814779948,0.9217166323334972
0.03399629972247919,0.9222534009862078
0.034193998604326585,0.9222534009862078
0.034227567067530065,0.922521785312563
0.03465922307513375,0.922521785312563
0.03477443609022556,0.9227108212293872
0.0350093984962406,0.9230888930630357
0.03515263644773358,0.924162430368457
0.03547932330827068,0.9247295381189298
0.03553777359378677,0.9249129906964384
0.03563056727613689,0.9249129906964384
0.036077705827937095,0.9251813750227939
0.03609939052977028,0.9251813750227939
0.036243822075782535,0.9255482801778112
0.03671452106377971,0.9260986379103374
0.036771507863089734,0.926635406563048
0.03700277520814061,0.9269037908894033
0.03746530989824237,0.9271721752157588
0.037927844588344126,0.92824571252118
0.038159111933395,0.9285140968475353
0.03906801600376559,0.928697549425044
0.039777983348751156,0.9292343180777547
0.04024051803885292,0.9303078553831761
0.049394221808014914,0.9305319701299264
0.0647414997671169,0.9305319701299264
0.06520726595249185,0.9305319701299264
0.07225229465756648,0.9307154227074352
0.09578724405742528,0.9308988752849439
0.11538461538461539,0.9308988752849439
0.11585081585081584,0.9308988752849439
0.1282051282051282,0.9308988752849439
0.12867132867132866,0.9308988752849439
0.2819740500463392,0.9308988752849439
0.2824374420759963,0.9308988752849439
0.2881002087682672,0.9308988752849439
0.28856413825098587,0.9308988752849439
